id,destination_id,titre,description,prix,prix_public,duree,langues,inclusions,categorie,profil_cible,horaires,conditions_annulation
57261,3416,Visite du marché privé de 2 heures à Budapest avec dégustations,,67.94,79,2 heures,Anglais,,,solo,,
57279,3416,Randonnée pédestre à Budapest,,71.38,83,4 heures,Anglais,,,general,,
53753,3416,Billet Szechenyi (journée complète) avec BeerSpa (45 minutes),,72.24,84,1 heure à 4 heures,Anglais,,,general,,
57267,3416,Dégustation de vins dans la campagne de Budapest,,84.28,98,3 heures,Anglais,,,general,,
57282,3416,Visite privée en tuk-tuk électrique à Budapest,,84.28,98,2 heures,Anglais,,,solo,,
57262,3416,Forfait BASIC Shooting Experience à Budapest,,98.04,114,1 heure,Anglais,,,general,,
57252,3416,Visite des bars des ruines de Budapest,,104.06,121,3 heures,Anglais,,,general,,
66439,3416,Visite privée du palais Sissi dans la ville de Godollo,,122.98,143,6 heures,Français|Anglais,,,solo,,
73048,3416,Excursion privée d'une journée en ville à Budapest à pied ou en voiture,,147.92,172,7 heures à 8 heures,,,,solo,,
54220,3416,Visite privée de Budapest avec déjeuner et visite du Parlement,,157.38,183,4 heures,Français|Anglais,,,solo,,
37990,3416,Budapest : tour privé en Trabant,,243.38,283,3 heures,Anglais,,,solo,,
23950,202467,Chutes d'Iguazu : excursion côté Argentin,,41.28,48,7 heures,Anglais,,,general,,
68971,202467,Visite privée des cascades d'Iguaçu avec billets d'entrée,,66.22,77,4 heures,Français|Anglais|Écrit,,,solo,,
12990,202467,Chutes d'Iguazu : tour d'une journée au départ de Foz Do Iguaçu,,66.22,77,4 heures à 6 heures,Anglais,,,general,,
65509,202467,Visite des chutes d'Iguazu avec Triangle et Région des trois frontières,,77.40,90,6 heures à 8 heures,Français|Anglais|Écrit,,,general,,
65508,202467,Visite de shopping à Ciudad Del Este,,20.64,24,7 heures,Anglais,,,general,,
65495,202467,Excursion des deux côtés des chutes d'Iguaçu le même jour.,,40.42,47,10 heures à 12 heures,Anglais,,,general,,
65507,202467,Excursion d'une journée aux chutes brésiliennes et au parc ornithologique,,41.28,48,6 heures,Anglais,,,general,,
45337,202467,Trois frontières : excursion avec une vue sur le coucher de soleil,,50,50,4 heures,Anglais,,,general,,
68969,202467,Transport à Marco das Três Frontiers dans un véhicule exclusif pour la famille.,,46.44,54,4 heures à 5 heures,,,,famille,,
65504,202467,Expédition guidée avec canoë et cascades à Iguaçu,,46.44,54,3 heures,Anglais,,,general,,
65492,202467,Excursion d'une journée aux chutes d'Iguazu au Brésil et en Argentine,,48.16,56,8 heures,Anglais,,,general,,
45250,202467,"Temple bouddhiste, mosquée de Omar Ibn Al-Khatab et l'écomusée",,48.16,56,4 heures,Anglais,,,general,,
65494,202467,Visite privée d'une journée des chutes du côté brésilien et argentin.,,49.88,58,10 heures,Anglais,,,solo,,
14395,202467,Barrage d'Itaipu : tour d'une journée au départ de Foz Do Iguaçu,,51.60,60,3 heures 30 minutes,Anglais,,,general,,
13629,202467,Chutes d'Iguazu : tour au départ de Foz Do Iguaçu,,52.46,61,4 heures à 6 heures,Anglais,,,general,,
69664,202467,Excursion privée d'une journée aux chutes du Brésil et d'Argentine,,52.46,61,7 heures à 9 heures,Anglais,,,solo,,
49570,202467,Chutes d'Iguazu : excursion du côté brésilien,,53.32,62,3 heures 30 minutes,Anglais,,,general,,
68964,202467,Visite pour faire du Yoga et pleine conscience,,54.18,63,1 heure 30 minutes,Anglais,,,general,,
65506,202467,Visite privée d'une demi-journée des cascades d'Iguassu côté brésilien 4h,,79.12,92,4 heures,Anglais,,,solo,,
65493,202467,Visite privée des deux côtés des chutes du Brésil et de l'Argentine en 1 jour,,84.28,99,8 heures,Anglais,,,solo,,
68965,202467,Visite de la ville de Foz,,92.88,108,5 heures à 6 heures,,,,general,,
68959,202467,Excursion privée d'une journée sur les deux côtés des chutes d'Iguassu,,95.46,111,8 heures à 10 heures,Anglais,,,solo,,
68265,202467,Transport privé pour faire du shopping à Compras Paraguay,,102.34,119,4 heures à 6 heures,,,,solo,,
68261,202467,Transport privé avec guide vers Brazil Falls + Bird Park,,105.78,123,5 heures à 7 heures,,,,solo,,
65496,202467,Les deux côtés des chutes d'Iguazu brésiliennes et argentines,,117.82,137,9 heures,Anglais,,,general,,
65505,202467,Visite privée d'une journée des côtés brésilien et argentin des chutes d'iguassu 8 h,,117.82,137,8 heures à 9 heures,Anglais,,,solo,,
68967,202467,Argentina Bike Experience : interagissez avec les communautés autochtones,,120.40,140,4 heures à 5 heures,,,,general,,
69349,202467,Visite privée du Paraguay Salto lundi et frontières Marco 3,,121.26,141,5 heures,Anglais,,,solo,,
65500,202467,Dîner-spectacle au Rafain à Foz Do Iguaçu,,126.42,147,4 heures,Anglais,,,general,,
68268,202467,Chutes d'Iguassu côté Argentine,,126.42,147,4 heures à 6 heures,Anglais,,,general,,
65502,202467,Côté argentin des chutes - Tous les billets inclus,,127.28,148,8 heures,Anglais,,,general,,
65490,202467,Journée complète Iguassu Falls Both Sides - Brésil et Argentine,,130.72,152,10 heures à 11 heures,Anglais,,,general,,
68264,202467,Transport vers les chutes + Parque das Aves dans un véhicule familial,,144.48,168,4 heures à 5 heures,Anglais,,,general,,
65491,202467,Vol panoramique en hélicoptère au-dessus des chutes d'Iguassu,,145.34,169,10 minutes,,,,general,,
68262,202467,Visite de l'Argentine et Chutes de Puerto Iguaçu,,147.92,172,7 heures à 8 heures,,,,general,,
65499,202467,Les Cascades d'Iguaçu des deux côtés et le triangle frontalier,,154.80,180,8 heures à 10 heures,Français|Anglais|Écrit,,,general,,
65503,202467,Excursion d’une journée au parc national d’Iguazú en petit groupe,,158.24,184,9 heures,Anglais,,,groupe,,
68966,202467,Visite privée au Brésil et en Argentine aux chutes d'Iguassu,,163.40,190,48 heures,Anglais,,,solo,,
69350,202467,Minas de Wanda sur ARG + Puerto iguazu avec Adilson,,172.86,201,5 heures à 7 heures,,,,general,,
65498,202467,Expérience au Paraguay,,175.44,204,7 heures,Anglais,,,general,,
68267,202467,Chutes d'Argentine et du Brésil,,189.20,220,6 heures à 7 heures,Anglais,,,general,,
51157,202467,Chutes d'Iguazu : vol panoramique en hélicoptère,,221.88,258,40 minutes,,,,general,,
65497,202467,Chutes d'Iguaçu : Randonnée et Bateau près des Cascades,,233.92,272,4 heures,Anglais,,,general,,
65501,202467,Promenade en hélicoptère aux chutes d'Iguazu,,243.38,283,10 minutes,,,,general,,
68968,202467,Visite privée des chutes argentines et brésiliennes,,251.12,292,48 heures,Anglais,,,solo,,
68266,202467,Visite privée du côté brésilien des chutes avec déjeuner et bateau,,282.08,328,5 heures à 6 heures,Anglais,,,solo,,
68962,202467,Chutes d'Iguazu: visite en bateau et visite de la ville,,409.36,476,10 heures,Français|Anglais,,,general,,
68963,202467,Visite en bateau parc ornithologique : billets et déjeuner inclus,,429.14,499,8 heures,Français|Anglais,,,general,,
72532,202467,"Expérience Iguaçú Prestige : Hélicoptère, Chutes, Parc des Oiseaux & Aventure en Bateau",,540.94,629,8 heures,,,,general,,
39648,261,Dubai : safari premium au désert en 4x4 avec dîner barbecue,,81.70,95,6 heures,,,,general,,
52547,261,"Atlantis The Palm, parc Aquaventure : billet d'entrée",,44.72,52,,,,,general,,
49921,261,Abou Dhabi : excursion d'une journée au départ de Dubaï avec déjeuner,,70.52,82,10 heures,Anglais|Audio,,,general,,
36973,261,Dubaï : tour en bus hop-on Hop-off 24 heures,,43.86,51,Ligne Bleu :  de 10h à 16h - Durée : 130 Minutes - Fréquence : 60 Minutes,Audio|Français|Anglais,,,general,,
31107,261,Dubaï : visite de la ville traditionnelle,,27.52,32,4 heures,Anglais|Audio,,,general,,
50245,261,Dubai : diner croisière en Dhow sur la Crique,,73.96,86,,Anglais,,,couple,,
39445,261,Atlantis tour : croisière de 75 min,,43.86,51,1 heure 15 minutes,,,,couple,,
52236,261,Dubaï : billet d'entrée pour l'aquarium et le zoo sous-marin,,66.22,90,,,,,general,,
71101,261,Dubai City Pass : visite Hop-on Hop-off principales attractions et visites guidées,,147.06,206,,,,,general,,
50247,261,Dubai : diner croisière en Dhow à la marina,,47.30,55,4 heures,Anglais,,,couple,,
49941,261,Abu Dabi : excursion d'une journée sans déjeuner au départ de Dubaï,,12.04,14,10 heures,Anglais|Audio,,,general,,
39446,261,Premium Tour : croisière de 99 min,,55.04,64,1 heure 30 minutes,,,,couple,,
36464,261,Dubaï : tour en buggy dans le désert -Expérience passager,,157.38,183,2 heures,,,,general,,
30939,261,Wild Wadi : billet d'entrée,,44.72,52,4 heures,,,,general,,
39580,261,Burj Khalifa : billet pour les 124e et 125e étages,,47.30,55,- La fréquence des entrées est toutes les 30 minutes.,,,,general,,
39581,261,"Burj Khalifa : billet d'entrée pour le sommet ,125e et 148e étages",,92.88,108,1 heure 30 minutes,,,,general,,
49957,261,Abu Dhabi : visite de la mosquée Cheikh Zayed et du musée du Louvre,,81.70,95,9 heures,Anglais|Audio,,,general,,
49986,261,Dubaï : excursion d'une journée avec billet d'entrée à Burj Khalifa,,121.26,141,9 heures,Anglais|Audio,,,general,,
53085,261,Excursion en yacht dans la Marina avec petit-déjeuner ou barbecue,,20.64,24,1 heure à 3 heures,Français|Anglais,,,general,,
52114,261,"Dubai City Tour : Mosquée Bleue, Souks & Old Dubai Experience",,33.54,39,4 heures à 5 heures,Français|Anglais,,,general,,
35563,261,Ferrari World : entrée avec transfert depuis Dubai,,113.52,132,5 heures,,,,general,,
50576,261,Dubaï : mise à disposition d’un guide pour une demi-journée,,154.80,180,4 heures,Français|Anglais,,,general,,
49953,261,Mosquée Cheikh Zayed et Ferrari World : visite au départ de Dubaï,,135.02,157,10 heures,Anglais|Audio,,,general,,
11961,261,Dubai : vol en montgolfière et démonstration de fauconnerie,,447.20,520,5 heures,Anglais,,,general,,
51793,261,Dubaï : Service Marhaba meet and greet à l'aéroport (DXB),,0,0,Services de l'aéroport Diamond Marhaba - DXB,,,,general,,
62573,261,Accès au salon de luxe T3/T1/T2 de l'aéroport international de Dubaï,,37.84,44,2 heures à 6 heures,,,,general,,
70508,261,Dubaï : tour en bus à arrêts multiples,,50,50,1 jour,,,,general,,
50376,261,Dubai : visite de la ville d'une demi journée et entrée à Burj Khalifa,,96.32,112,5 heures,Anglais|Audio,,,general,,
52525,261,Dubaï : visite d'une demi-journée avec billet pour le Burj Khalifa,,135.88,158,4 heures,Français|Anglais,,,general,,
52404,261,XLine Dubaï : descente en tyrolienne au-dessus de la Marina,,161.68,188,Un jour,,,,general,,
72726,261,La Vue sur The Palm : Billet avec accès rapide + Niveau suivant (Niveau 54),,0,0,,,,,general,,
70505,261,Dubaï : visite de la ville moderne et entrée au musée du Futur,,0,0,Environ 2h30,Anglais,,,general,,
63329,261,Safari dans le désert avec chameau et dîner pour famille et amis,,28.38,33,5 heures à 7 heures,Français|Anglais,,,famille,,
50250,261,Dubai : tour de la ville la nuit,,30.10,35,3 heures 50 minutes,Anglais|Audio,,,general,,
39444,261,"Dubaï Marina, Ain Dubai et Bluewaters: croisière de 60 min",,32.68,38,1 heure,,,,couple,,
50333,261,Musandam : safari en mer d'une journée au départ de Dubaï,,56.76,66,9 heures,,,,general,,
52554,261,Dubaï : tour en bus hop-on Hop-off 48 heures,,59.34,69,48h,Audio|Français|Anglais,,,general,,
50020,261,Dubaï : excursion d'une journée sans déjeuner,,60.20,70,9 heures,Anglais|Audio,,,general,,
53027,261,"Tour Etihad, palais Qasr Al Watan, mosquée : visite au départ de Dubaï",,98.90,115,9 heures à 10 heures,Français|Anglais,,,general,,
36463,261,Dubaï : conduite de Buggy dans le désert,,207.26,241,2 heures,,,,general,,
50252,261,Dubai : tour de la ville moderne et billet de Mono Rail,,0,0,4 heures,Anglais|Audio,,,general,,
50235,261,Miracle Garden Dubai : visite de la faune et de la flore,,0,0,4 heures,Anglais,,,general,,
70524,261,Observatoire Sky Views à Dubaï,,22.36,26,1 jour,,,,general,,
70558,261,Billet pour The View at the Palm à Dubaï,,23.22,27,1 heure,,,,general,,
50339,261,Dubaï : tour-photo pour découvrir les incontournables de la ville,,24.94,29,2 heures 30 minutes,Anglais|Audio,,,general,,
63330,261,"Safari dans le désert, divertissement, balade à dos de chameau",,28.38,33,6 heures à 7 heures,Français|Anglais,,,general,,
52333,261,JetSki le plus rapide : Burj Khalifa & Burj Al Arab,,41.28,48,30 minutes,Français|Anglais,,,general,,
52332,261,Jet Ski à Dubai,,59.34,69,30 minutes,,,,general,,
70512,261,Visite du village chameau de Dubaï,,61.06,71,4 heures,,,,general,,
57662,261,Safari Premium à dos de chameau dans les dunes et barbecue à Al Khayma,,66.22,77,7 heures,Anglais,,,general,,
46473,261,Dubaï : saut en parachute sur la plage de Jumeirah,,79.12,92,1 heure,,,,general,,
49979,261,Al-Aïn : excursion d'une journée au départ de Dubaï,,92.88,108,9 heures,Anglais|Audio,,,general,,
59070,261,Port de Dubaï : expérience de super yacht avec station et boissons,,104.92,122,3 heures,Audio|Anglais,,,general,,
74228,261,Tour privé de Dubaï 4 heures avec guide et chauffeur,,146.20,170,4 heures,Français|Anglais,,,solo,,
72382,261,"Sonara Camp Dubaï, le coucher du soleil et le dîner",,203.82,237,7 heures,,,,general,,
50616,261,Dubaï : mise à disposition d’un guide pour une journée,,299.28,348,8 heures,Français|Anglais,,,general,,
31105,261,Dubaï : vol en montgolfière,,347.44,404,6 heures,Anglais,,,general,,
70619,261,Aventure privée en buggy 2 places sur les dunes rouges de Dubaï,,392.16,456,3 heures 30 minutes,Anglais,,,solo,,
72725,261,La Vue sur The Palm (niveau 52),,0,0,,,,,general,,
72612,261,Pass Les Incontournables de Dubaï,,0,0,,,,,general,,
72635,261,Parc Safari de Dubaï : Pass d'entrée,,0,0,05:00,,,,general,,
72614,261,Real Madrid World : 1 jour Pass et billet combiné facultatif pour Ain Dubai,,0,0,,,,,general,,
74113,261,Tour privé à la journée à Al Ain depuis Dubaï avec déjeuner,,0,0,9 heures,,,,solo,,
70527,261,Billet d'entrée à Dubai Garden Glow Park,,0,0,1 jour,,,,general,,
70534,261,Billet pour le Palm Monorail de Dubaï,,0,0,15 minutes,,,,general,,
70569,261,Patinoire de Dubaï : Billet d'entrée,,0,0,1 jour,,,,general,,
52400,261,Chillout Ice Lounge : billet d'entrée,,0,0,Un jour,,,,general,,
70500,261,Spectacle des fontaines de Dubaï,,6.88,8,30 minutes,,,,general,,
70514,261,Billet d'entrée au musée Al Shindagha à Dubaï,,7.74,9,1 heures,,,,general,,
70453,261,Billet d'entrée à Delphinarium de Dubaï,,11.18,13,2 heures,,,,general,,
70553,261,Billet d'entrée au parc aux crocodiles de Dubaï,,14.62,17,2 heures,,,,general,,
72593,261,Dubai Frame : Billet d'entrée + Accès au Skydeck,,13.76,17,,,,,general,,
70548,261,Billet au Storm Coaster à Dubaï,,15.48,18,2 heures,,,,general,,
52397,261,Dubaï : location de Yacht,,18.06,21,1 heure,,,,general,,
72598,261,Musée des enfants OliOli : Billet d'entrée,,18.06,22,02:00,,,,famille,,
59072,261,"Visite de Dubaï Aladdin :souks, crique, vieux Dubaï et dégustations",,18.92,22,3 heures,Français|Anglais,,,general,,
70507,261,Billet d'entrée à Madame Tussauds Dubaï,,18.92,22,2 heures,,,,general,,
70498,261,Billet d'entrée à KidZania à Abu Dhabi,,18.92,22,1 jour,,,,general,,
70506,261,Kayak à Dubaï,,19.78,23,1 heure,,,,general,,
70518,261,Billet d'entrée du musée des Illusions,,20.64,24,2 heures,,,,general,,
70494,261,Billet d'entrée au musée du selfie 3D World à Dubaï,,21.50,25,2 heures,,,,general,,
72599,261,Musée des illusions Dubaï : Billet d'entrée,,21.50,26,,,,,general,,
74204,261,Safari dans le désert de Dubaï,,22.36,26,6 heures,,,,general,,
70523,261,Standup Paddle à Dubaï,,24.08,28,1 jour,,,,general,,
70573,261,3D Blacklight Minigolf Dubaï : Billet d'entrée,,26.66,31,2 heures,,,,general,,
72596,261,Patinoire de Dubaï : Billet d'entrée,,26.66,33,,,,,general,,
72611,261,Dubai Expo City : Pass Attractions,,29.24,36,,,,,general,,
74136,261,Le monde de l'aquaventure : Pass journée parc aquatique + Aquarium du monde perdu,,29.24,36,,,,,general,,
50336,261,Sharjah : visite de la ville avec un départ de Dubai,,31.82,37,4 heures,Audio|Français|Anglais,,,general,,
70543,261,Promenade en bateau banane à Dubaï,,31.82,37,1 jour,,,,general,,
71854,261,Promotion : Madame Tussauds avec tour gratuit,,31.82,37,"3,5 heures",Anglais,,,general,,
70551,261,Billet d'entrée à The Green Planet Dubaï,,33.54,39,1 jour,,,,general,,
71852,261,Promotion : safari avec tour gratuit à Sharjah,,35.26,41,6 heures,Anglais,,,general,,
74097,261,Visite de Dubaï en groupe avec Burj Khalifa et Palm Jumeirah,,36.12,42,"2,5 heures",,,,groupe,,
72600,261,Musée Arte de Dubaï : Billet d'entrée,,36.98,45,* L'entrée n'est pas autorisée.,,,,general,,
72594,261,Trampo Extreme au Dubai Mall,,37.84,46,02:00,,,,general,,
71850,261,Promotion : Billet d'entrée Burj Khalifa Billets avec tournée instantanée gratuite,,39.56,46,2 heures,Anglais,,,general,,
